suffix,status
CHE,Reserved
CHF,Allocated
CHG,Allocated
CHH,Allocated
CHI,Allocated
CHJ,Allocated
CHK,Allocated
CHL,Allocated
CHM,Allocated
CHN,Allocated
CHO,Allocated
CHP,Allocated
CHQ,Allocated
CHR,Reserved
CHS,Allocated
CHT,Allocated
CHU,Allocated
CHV,Allocated
CHW,Allocated
CHX,Reserved
CHY,Allocated
CHZ,Allocated
CIA,Allocated
CIB,Reserved
CIC,Allocated
CID,Allocated
CIE,Reserved
CIF,Reserved
CIG,Allocated
CIH,Allocated
CII,Allocated
CIJ,Allocated
CIK,Allocated
CIL,Allocated
CIM,Allocated
CIN,Allocated
CIO,Allocated
CIP,Allocated
CIQ,Allocated
CIR,Allocated
CIS,Allocated
CIT,Allocated
CIU,Reserved
CIV,Allocated
CIW,Allocated
CIX,Allocated
CIY,Allocated
CIZ,Allocated
CJA,Allocated
CJB,Allocated
CJC,Allocated
CJD,Allocated
CJE,Reserved
CJF,Allocated
CJG,Allocated
CJH,Allocated
CJI,Allocated
CJJ,Allocated
CJK,Allocated
CJL,Reserved
CJM,Allocated
CJN,Allocated
CJO,Allocated
CJP,Allocated
CJQ,Allocated
CJR,Allocated
CJS,Allocated
CJT,Allocated
CJU,Allocated
CJV,Allocated
CJW,Allocated
CJX,Reserved
CJY,Allocated
CJZ,Allocated
CKA,Allocated
CKB,Allocated
CKC,Allocated
CKD,Allocated
CKE,Allocated
CKF,Allocated
CKG,Allocated
CKH,Reserved
CKI,Allocated
CKJ,Allocated
CKK,Allocated
CKL,Allocated
CKM,Allocated
CKN,Allocated
CKO,Allocated
CKP,Allocated
CKQ,Allocated
CKR,Allocated
CKS,Allocated
CKT,Allocated
CKU,Allocated
CKV,Allocated
CKW,Allocated
CKX,Allocated
CKY,Allocated
CKZ,Allocated
CLA,Allocated
CLB,Allocated
CLC,Allocated
CLD,Allocated
CLE,Allocated
CLF,Allocated
CLG,Allocated
CLH,Allocated
CLI,Allocated
CLJ,Allocated
CLK,Allocated
CLL,Allocated
CLM,Allocated
CLN,Allocated
CLO,Allocated
CLP,Allocated
CLQ,Allocated
CLR,Allocated
CLS,Allocated
CLT,Allocated
CLU,Allocated
CLV,Allocated
CLW,Allocated
CLX,Allocated
CLY,Allocated
CLZ,Allocated
CMA,Allocated
CMB,Allocated
CMC,Allocated
CMD,Allocated
CME,Allocated
CMF,Allocated
CMG,Allocated
CMH,Allocated
CMI,Allocated
CMJ,Reserved
CMK,Allocated
CML,Allocated
CMM,Allocated
CMN,Allocated
CMO,Allocated
CMP,Allocated
CMQ,Allocated
CMR,Allocated
CMS,Allocated
CMT,Allocated
CMU,Allocated
CMV,Allocated
CMW,Allocated
CMX,Allocated
CMY,Allocated
CMZ,Allocated
CNA,Allocated
CNB,Allocated
CNC,Allocated
CND,Allocated
CNE,Allocated
CNF,Allocated
CNG,Allocated
CNH,Allocated
CNI,Reserved
CNJ,Allocated
CNK,Allocated
CNL,Allocated
CNM,Allocated
CNN,Allocated
CNO,Reserved
CNP,Allocated
CNQ,Allocated
CNR,Reserved
CNS,Allocated
CNT,Not Allowed
CNU,Allocated
CNV,Allocated
CNW,Allocated
CNX,Allocated
CNY,Allocated
CNZ,Allocated
COA,Allocated
COB,Allocated
COC,Not Allowed
COD,Allocated
COE,Reserved
COF,Allocated
COG,Reserved
COH,Reserved
COI,Allocated
COJ,Allocated
COK,Not Allowed
COL,Not Allowed
COM,Allocated
CON,Allocated
COO,Allocated
COP,Allocated
COQ,Allocated
COR,Allocated
COS,Allocated
COT,Allocated
COU,Allocated
COV,Allocated
COW,Not Allowed
COX,Allocated
COY,Allocated
COZ,Reserved
CPA,Allocated
CPB,Allocated
CPC,Reserved
CPD,Allocated
CPE,Allocated
CPF,Allocated
CPG,Allocated
CPH,Reserved
CPI,Allocated
CPJ,Allocated
CPK,Allocated
CPL,Allocated
CPM,Allocated
CPN,Allocated
CPO,Reserved
CPP,Allocated
CPQ,Reserved
CPR,Allocated
CPS,Allocated
CPT,Reserved
CPU,Allocated
CPV,Allocated
CPW,Allocated
CPX,Allocated
CPY,Reserved
CPZ,Reserved
CQA,Allocated
CQB,Allocated
CQC,Allocated
CQD,Allocated
CQE,Allocated
CQF,Reserved
CQG,Allocated
CQH,Allocated
CQI,Allocated
CQJ,Allocated
CQK,Reserved
CQL,Allocated
CQM,Allocated
CQN,Allocated
CQO,Allocated
CQP,Allocated
CQQ,Allocated
CQR,Allocated
CQS,Allocated
CQT,Allocated
CQU,Reserved
CQV,Allocated
CQW,Allocated
CQX,Allocated
CQY,Allocated
CQZ,Allocated
CRA,Reserved
CRB,Allocated
CRC,Allocated
CRD,Allocated
CRE,Allocated
CRF,Allocated
CRG,Allocated
CRH,Allocated
CRI,Allocated
CRJ,Allocated
CRK,Allocated
CRL,Allocated
CRM,Allocated
CRN,Allocated
CRO,Reserved
CRP,Allocated
CRQ,Allocated
CRR,Allocated
CRS,Allocated
CRT,Allocated
CRU,Allocated
CRV,Allocated
CRW,Reserved
CRX,Allocated
CRY,Reserved
CRZ,Allocated
CSA,Allocated
CSB,Reserved
CSC,Allocated
CSD,Allocated
CSE,Allocated
CSF,Allocated
CSG,Allocated
CSH,Allocated
CSI,Allocated
CSJ,Allocated
CSK,Allocated
CSL,Allocated
CSM,Reserved
CSN,Allocated
CSO,Allocated
CSP,Reserved
CSQ,Allocated
CSR,Allocated
CSS,Allocated
CST,Reserved
CSU,Allocated
CSV,Allocated
CSW,Allocated
CSX,Allocated
CSY,Allocated
CSZ,Allocated
CTA,Allocated
CTB,Allocated
CTC,Allocated
CTD,Allocated
CTE,Allocated
CTF,Allocated
CTG,Allocated
CTH,Allocated
CTI,Allocated
CTJ,Allocated
CTK,Allocated
CTL,Allocated
CTM,Allocated
CTN,Allocated
CTO,Allocated
CTP,Allocated
CTQ,Allocated
CTR,Allocated
CTS,Allocated
CTT,Allocated
CTU,Allocated
CTV,Allocated
CTW,Allocated
CTX,Allocated
CTY,Allocated
CTZ,Allocated
CUA,Allocated
CUB,Allocated
CUC,Allocated
CUD,Reserved
CUE,Allocated
CUF,Allocated
CUG,Reserved
CUH,Allocated
CUI,Allocated
CUJ,Allocated
CUK,Allocated
CUL,Allocated
CUM,Not Allowed
CUN,Allocated
CUO,Allocated
CUP,Allocated
CUQ,Allocated
CUR,Allocated
CUS,Allocated
CUT,Reserved
CUU,Allocated
CUV,Allocated
CUW,Allocated
CUX,Reserved
CUY,Allocated
CUZ,Allocated
CVA,Allocated
CVB,Allocated
CVC,Allocated
CVD,Allocated
CVE,Allocated
CVF,Allocated
CVG,Allocated
CVH,Reserved
CVI,Allocated
CVJ,Allocated
CVK,Allocated
CVL,Allocated
CVM,Allocated
CVN,Allocated
CVO,Allocated
CVP,Allocated
CVQ,Allocated
CVR,Allocated
CVS,Reserved
CVT,Allocated
CVU,Allocated
CVV,Allocated
CVW,Allocated
CVX,Allocated
CVY,Allocated
CVZ,Allocated
CWA,Reserved
CWB,Allocated
CWC,Allocated
CWD,Allocated
CWE,Allocated
CWF,Reserved
CWG,Allocated
CWH,Reserved
CWI,Allocated
CWJ,Allocated
CWK,Allocated
CWL,Allocated
CWM,Allocated
CWN,Allocated
CWO,Allocated
CWP,Allocated
CWQ,Allocated
CWR,Allocated
CWS,Allocated
CWT,Allocated
CWU,Allocated
CWV,Allocated
CWW,Allocated
CWX,Allocated
CWY,Allocated
CWZ,Allocated
CXA,Allocated
CXB,Reserved
CXC,Allocated
CXD,Allocated
CXE,Allocated
CXF,Reserved
CXG,Allocated
CXH,Allocated
CXI,Allocated
CXJ,Allocated
CXK,Allocated
CXL,Allocated
CXM,Allocated
CXN,Allocated
CXO,Allocated
CXP,Allocated
CXQ,Allocated
CXR,Allocated
CXS,Allocated
CXT,Reserved
CXU,Allocated
CXV,Allocated
CXW,Allocated
CXX,Reserved
CXY,Allocated
CXZ,Allocated
CYA,Allocated
CYB,Allocated
CYC,Allocated
CYD,Allocated
CYE,Allocated
CYF,Allocated
CYG,Reserved
CYH,Allocated
CYI,Reserved
CYJ,Allocated
CYK,Allocated
CYL,Allocated
CYM,Allocated
CYN,Allocated
CYO,Allocated
CYP,Allocated
CYQ,Allocated
CYR,Allocated
CYS,Allocated
CYT,Allocated
CYU,Allocated
CYV,Allocated
CYW,Allocated
CYX,Allocated
CYY,Allocated
CYZ,Allocated
CZA,Allocated
CZB,Reserved
CZC,Allocated
CZD,Allocated
CZE,Allocated
CZF,Reserved
CZG,Allocated
CZH,Allocated
CZI,Allocated
CZJ,Allocated
CZK,Allocated
CZL,Reserved
CZM,Allocated
CZN,Allocated
CZO,Allocated
CZP,Allocated
CZQ,Allocated
CZR,Allocated
CZS,Allocated
CZT,Allocated
CZU,Allocated
CZV,Allocated
CZW,Allocated
CZX,Allocated
CZY,Allocated
CZZ,Allocated
DAA,Allocated
DAB,Allocated
DAC,Allocated
DAD,Allocated
DAE,Reserved
DAF,Allocated
DAG,Allocated
DAH,Allocated
DAI,Allocated
DAJ,Allocated
DAK,Allocated
DAL,Allocated
DAM,Allocated
DAN,Reserved
DAO,Allocated
DAP,Allocated
DAQ,Allocated
DAR,Allocated
DAS,Allocated
DAT,Allocated
DAU,Reserved
DAV,Reserved
DAW,Allocated
DAX,Allocated
DAY,Allocated
DAZ,Allocated
DBA,Allocated
DBB,Allocated
DBC,Allocated
DBD,Allocated
DBE,Allocated
DBF,Reserved
DBG,Reserved
DBH,Allocated
DBI,Allocated
DBJ,Allocated
DBK,Allocated
DBL,Allocated
DBM,Allocated
DBN,Allocated
DBO,Allocated
DBP,Allocated
DBQ,Allocated
DBR,Allocated
DBS,Allocated
DBT,Allocated
DBU,Allocated
DBV,Allocated
DBW,Allocated
DBX,Allocated
DBY,Allocated
DBZ,Allocated
DCA,Allocated
DCB,Allocated
DCC,Allocated
DCD,Allocated
DCE,Allocated
DCF,Allocated
DCG,Allocated
DCH,Allocated
DCI,Reserved
DCJ,Allocated
DCK,Allocated
DCL,Allocated
DCM,Allocated
DCN,Allocated
DCO,Allocated
DCP,Allocated
DCQ,Allocated
DCR,Reserved
DCS,Allocated
DCT,Reserved
DCU,Allocated
DCV,Allocated
DCW,Reserved
DCX,Allocated
DCY,Allocated
DCZ,Allocated
DDA,Reserved
DDB,Allocated
DDC,Allocated
DDD,Allocated
DDE,Allocated
DDF,Allocated
DDG,Allocated
DDH,Allocated
DDI,Reserved
DDJ,Allocated
DDK,Reserved
DDL,Allocated
DDM,Reserved
DDN,Allocated
DDO,Allocated
DDP,Allocated
DDQ,Reserved
DDR,Allocated
DDS,Allocated
DDT,Allocated
DDU,Allocated
DDV,Allocated
DDW,Allocated
DDX,Reserved
DDY,Allocated
DDZ,Allocated
DEA,Reserved
DEB,Allocated
DEC,Allocated
DED,Allocated
DEE,Allocated
DEF,Reserved
DEG,Allocated
DEH,Allocated
DEI,Allocated
DEJ,Reserved
DEK,Allocated
DEL,Allocated
DEM,Allocated
DEN,Reserved
DEO,Allocated
DEP,Allocated
DEQ,Allocated
DER,Allocated
DES,Allocated
DET,Allocated
DEU,Allocated
DEV,Allocated
DEW,Reserved
DEX,Allocated
DEY,Reserved
DEZ,Allocated
DFA,Allocated
DFB,Allocated
DFC,Reserved
DFD,Reserved
DFE,Reserved
DFF,Allocated
DFG,Allocated
DFH,Reserved
DFI,Allocated
DFJ,Allocated
DFK,Allocated
DFL,Allocated
DFM,Allocated
DFN,Allocated
DFO,Allocated
DFP,Allocated
DFQ,Allocated
DFR,Allocated
DFS,Allocated
DFT,Allocated
DFU,Allocated
DFV,Allocated
DFW,Allocated
DFX,Reserved
DFY,Allocated
DFZ,Reserved
DGA,Allocated
DGB,Allocated
DGC,Allocated
DGD,Allocated
DGE,Allocated
DGF,Allocated
DGG,Allocated
DGH,Allocated
DGI,Allocated
DGJ,Allocated
DGK,Reserved
DGL,Allocated
DGM,Allocated
DGN,Allocated
DGO,Allocated
DGP,Allocated
DGQ,Allocated
DGR,Allocated
DGS,Allocated
DGT,Allocated
DGU,Allocated
DGV,Allocated
DGW,Reserved
DGX,Allocated
DGY,Allocated
DGZ,Allocated
DHA,Allocated
DHB,Allocated
DHC,Allocated
DHD,Allocated
DHE,Allocated
DHF,Allocated
DHG,Allocated
DHH,Allocated
DHI,Allocated
DHJ,Allocated
DHK,Allocated
DHL,Allocated
DHM,Reserved
DHN,Allocated
DHO,Allocated
DHP,Reserved
DHQ,Allocated
DHR,Allocated
DHS,Allocated
DHT,Allocated
DHU,Allocated
DHV,Allocated
DHW,Allocated
DHX,Allocated
DHY,Allocated
DHZ,Allocated
DIA,Allocated
DIB,Allocated
DIC,Not Allowed
DID,Allocated
DIE,Not Allowed
DIF,Allocated
DIG,Allocated
DIH,Allocated
DII,Allocated
DIJ,Allocated
DIK,Not Allowed
DIL,Allocated
DIM,Allocated
DIN,Allocated
DIO,Reserved
DIP,Allocated
DIQ,Allocated
DIR,Allocated
DIS,Allocated
DIT,Allocated
DIU,Allocated
DIV,Allocated
DIW,Allocated
DIX,Allocated
DIY,Allocated
DIZ,Allocated
DJA,Reserved
DJB,Allocated
DJC,Allocated
DJD,Allocated
DJE,Allocated
DJF,Allocated
DJG,Allocated
DJH,Allocated
DJI,Allocated
DJJ,Allocated
DJK,Reserved
DJL,Reserved
DJM,Allocated
DJN,Allocated
DJO,Allocated
DJP,Allocated
DJQ,Allocated
DJR,Allocated
DJS,Allocated
DJT,Allocated
DJU,Allocated
DJV,Allocated
DJW,Reserved
DJX,Allocated
DJY,Allocated
DJZ,Allocated
DKA,Allocated
DKB,Allocated
DKC,Allocated
DKD,Allocated
DKE,Allocated
DKF,Allocated
DKG,Allocated
DKH,Allocated
DKI,Allocated
DKJ,Allocated
DKK,Allocated
DKL,Allocated
DKM,Allocated
DKN,Allocated
DKO,Allocated
DKP,Allocated
DKQ,Allocated
DKR,Allocated
DKS,Allocated
DKT,Allocated
DKU,Allocated
DKV,Allocated
DKW,Allocated
DKX,Allocated
DKY,Allocated
DKZ,Allocated
DLA,Allocated
DLB,Reserved
DLC,Allocated
DLD,Allocated
DLE,Allocated
DLF,Allocated
DLG,Allocated
DLH,Allocated
DLI,Allocated
DLJ,Allocated
DLK,Allocated
DLL,Allocated
DLM,Allocated
DLN,Reserved
DLO,Allocated
DLP,Allocated
DLQ,Allocated
DLR,Allocated
DLS,Allocated
DLT,Allocated
DLU,Reserved
DLV,Allocated
DLW,Reserved
DLX,Allocated
DLY,Allocated
DLZ,Allocated
DMA,Allocated
DMB,Allocated
DMC,Allocated
DMD,Allocated
DME,Allocated
DMF,Allocated
DMG,Allocated
DMH,Allocated
DMI,Allocated
DMJ,Allocated
DMK,Reserved
DML,Allocated
DMM,Allocated
DMN,Allocated
DMO,Allocated
DMP,Allocated
DMQ,Allocated
DMR,Reserved
DMS,Allocated
DMT,Allocated
DMU,Allocated
DMV,Allocated
DMW,Allocated
DMX,Allocated
DMY,Allocated
DMZ,Reserved
DNA,Allocated
DNB,Allocated
DNC,Allocated
DND,Reserved
DNE,Allocated
DNF,Allocated
DNG,Reserved
DNH,Allocated
DNI,Allocated
DNJ,Allocated
DNK,Allocated
DNL,Allocated
DNM,Allocated
DNN,Allocated
DNO,Allocated
DNP,Reserved
DNQ,Allocated
DNR,Allocated
DNS,Allocated
DNT,Allocated
DNU,Allocated
DNV,Allocated
DNW,Allocated
DNX,Allocated
DNY,Allocated
DNZ,Allocated
DOA,Allocated
DOB,Allocated
DOC,Allocated
DOD,Allocated
DOE,Allocated
DOF,Allocated
DOG,Allocated
DOH,Reserved
DOI,Allocated
DOJ,Allocated
DOK,Allocated
DOL,Allocated
DOM,Allocated
DON,Reserved
DOO,Allocated
DOP,Allocated
DOQ,Allocated
DOR,Not Allowed
DOS,Allocated
DOT,Allocated
DOU,Allocated
DOV,Reserved
DOW,Allocated
DOX,Allocated
DOY,Reserved
DOZ,Allocated
DPA,Reserved
DPB,Reserved
DPC,Reserved
DPD,Allocated
DPE,Allocated
DPF,Reserved
DPG,Allocated
DPH,Allocated
DPI,Allocated
DPJ,Allocated
DPK,Allocated
DPL,Allocated
DPM,Reserved
DPN,Reserved
DPO,Allocated
DPP,Allocated
DPQ,Allocated
DPR,Allocated
DPS,Allocated
DPT,Allocated
DPU,Allocated
DPV,Allocated
DPW,Allocated
DPX,Allocated
DPY,Allocated
DPZ,Allocated
DQA,Reserved
DQB,Allocated
DQC,Reserved
DQD,Allocated
DQE,Allocated
DQF,Allocated
DQG,Reserved
DQH,Allocated
DQI,Allocated
DQJ,Allocated
DQK,Allocated
DQL,Allocated
DQM,Allocated
DQN,Allocated
DQO,Allocated
DQP,Allocated
DQQ,Allocated
DQR,Allocated
DQS,Reserved
DQT,Allocated
DQU,Allocated
DQV,Allocated
DQW,Allocated
DQX,Allocated
DQY,Allocated
DQZ,Allocated
DRA,Allocated
DRB,Allocated
DRC,Reserved
DRD,Allocated
DRE,Allocated
DRF,Reserved
DRG,Allocated
DRH,Allocated
DRI,Allocated
DRJ,Allocated
DRK,Allocated
DRL,Allocated
DRM,Allocated
DRN,Allocated
DRO,Allocated
DRP,Allocated
DRQ,Allocated
DRR,Allocated
DRS,Allocated
DRT,Allocated
DRU,Allocated
DRV,Reserved
DRW,Allocated
DRX,Allocated
DRY,Allocated
DRZ,Allocated
DSA,Allocated
DSB,Allocated
DSC,Not Allowed
DSD,Allocated
DSE,Allocated
DSF,Allocated
DSG,Allocated
DSH,Allocated
DSI,Allocated
DSJ,Allocated
DSK,Allocated
DSL,Allocated
DSM,Allocated
DSN,Reserved
DSO,Allocated
DSP,Allocated
DSQ,Allocated
DSR,Allocated
DSS,Allocated
DST,Reserved
DSU,Allocated
DSV,Allocated
DSW,Allocated
DSX,Allocated
DSY,Allocated
DSZ,Allocated
DTA,Allocated
DTB,Allocated
DTC,Allocated
DTD,Allocated
DTE,Allocated
DTF,Allocated
DTG,Allocated
DTH,Allocated
DTI,Allocated
DTJ,Allocated
DTK,Allocated
DTL,Allocated
DTM,Allocated
DTN,Allocated
DTO,Allocated
DTP,Allocated
DTQ,Allocated
DTR,Allocated
DTS,Allocated
DTT,Reserved
DTU,Allocated
DTV,Allocated
DTW,Allocated
DTX,Allocated
DTY,Allocated
DTZ,Allocated
DUA,Allocated
DUB,Allocated
DUC,Allocated
DUD,Allocated
DUE,Allocated
DUF,Allocated
DUG,Allocated
DUH,Allocated
DUI,Allocated
DUJ,Allocated
DUK,Allocated
DUL,Allocated
DUM,Allocated
DUN,Allocated
DUO,Allocated
DUP,Allocated
DUQ,Allocated
DUR,Allocated
DUS,Allocated
DUT,Allocated
DUU,Allocated
DUV,Reserved
DUW,Allocated
DUX,Allocated
DUY,Allocated
DUZ,Allocated
DVA,Allocated
DVB,Allocated
DVC,Reserved
DVD,Allocated
DVE,Allocated
DVF,Allocated
DVG,Reserved
DVH,Reserved
DVI,Allocated
DVJ,Allocated
DVK,Allocated
DVL,Allocated
DVM,Allocated
DVN,Allocated
DVO,Allocated
DVP,Allocated
DVQ,Allocated
DVR,Allocated
DVS,Allocated
DVT,Allocated
DVU,Allocated
DVV,Allocated
DVW,Allocated
DVX,Allocated
DVY,Allocated
DVZ,Allocated
DWA,Allocated
DWB,Allocated
DWC,Allocated
DWD,Allocated
DWE,Allocated
DWF,Allocated
DWG,Allocated
DWH,Allocated
DWI,Allocated
DWJ,Allocated
DWK,Allocated
DWL,Reserved
DWM,Allocated
DWN,Allocated
DWO,Allocated
DWP,Allocated
DWQ,Allocated
DWR,Allocated
DWS,Allocated
DWT,Allocated
DWU,Allocated
DWV,Allocated
DWW,Allocated
DWX,Allocated
DWY,Allocated
DWZ,Allocated
DXA,Reserved
DXB,Allocated
DXC,Allocated
DXD,Allocated
DXE,Allocated
DXF,Reserved
DXG,Allocated
DXH,Allocated
DXI,Allocated
DXJ,Allocated
DXK,Allocated
DXL,Allocated
DXM,Allocated
DXN,Allocated
DXO,Allocated
DXP,Allocated
DXQ,Allocated
DXR,Allocated
DXS,Allocated
DXT,Allocated
DXU,Allocated
DXV,Allocated
DXW,Allocated
DXX,Allocated
DXY,Allocated
DXZ,Allocated
DYA,Allocated
DYB,Allocated
DYC,Allocated
DYD,Allocated
DYE,Allocated
DYF,Allocated
DYG,Allocated
DYH,Allocated
DYI,Reserved
DYJ,Allocated
DYK,Reserved
DYL,Reserved
DYM,Allocated
DYN,Allocated
DYO,Allocated
DYP,Allocated
DYQ,Allocated
DYR,Allocated
DYS,Allocated
DYT,Allocated
DYU,Allocated
DYV,Allocated
DYW,Allocated
DYX,Allocated
DYY,Allocated
DYZ,Reserved
DZA,Available
DZB,Allocated
DZC,Allocated
DZD,Allocated
DZE,Allocated
DZF,Allocated
DZG,Allocated
DZH,Allocated
DZI,Allocated
DZJ,Allocated
DZK,Reserved
DZL,Allocated
DZM,Allocated
DZN,Allocated
DZO,Allocated
DZP,Allocated
DZQ,Allocated
DZR,Allocated
DZS,Allocated
DZT,Allocated
DZU,Allocated
DZV,Allocated
DZW,Allocated
DZX,Allocated
DZY,Allocated
DZZ,Allocated
EAA,Allocated
EAB,Allocated
EAC,Allocated
EAD,Allocated
EAE,Allocated
EAF,Allocated
EAG,Allocated
EAH,Allocated
EAI,Allocated
EAJ,Allocated
EAK,Allocated
EAL,Allocated
EAM,Reserved
EAN,Allocated
EAO,Allocated
EAP,Allocated
EAQ,Allocated
EAR,Allocated
EAS,Allocated
EAT,Allocated
EAU,Allocated
EAV,Allocated
EAW,Allocated
EAX,Allocated
EAY,Allocated
EAZ,Allocated
EBA,Allocated
EBB,Allocated
EBC,Allocated
EBD,Allocated
EBE,Allocated
EBF,Reserved
EBG,Allocated
EBH,Reserved
EBI,Reserved
EBJ,Allocated
EBK,Allocated
EBL,Allocated
EBM,Allocated
EBN,Allocated
EBO,Allocated
EBP,Allocated
EBQ,Allocated
EBR,Allocated
EBS,Allocated
EBT,Allocated
EBU,Allocated
EBV,Allocated
EBW,Allocated
EBX,Allocated
EBY,Allocated
EBZ,Allocated
ECA,Allocated
ECB,Allocated
ECC,Reserved
ECD,Allocated
ECE,Allocated
ECF,Allocated
ECG,Allocated
ECH,Allocated
ECI,Allocated
ECJ,Allocated
ECK,Allocated
ECL,Allocated
ECM,Allocated
ECN,Allocated
ECO,Allocated
ECP,Allocated
ECQ,Allocated
ECR,Allocated
ECS,Allocated
ECT,Allocated
ECU,Allocated
ECV,Allocated
ECW,Allocated
ECX,Allocated
ECY,Allocated
ECZ,Allocated
EDA,Allocated
EDB,Allocated
EDC,Allocated
EDD,Reserved
EDE,Allocated
EDF,Allocated
EDG,Allocated
EDH,Reserved
EDI,Allocated
EDJ,Allocated
EDK,Allocated
EDL,Allocated
EDM,Allocated
EDN,Allocated
EDO,Allocated
EDP,Allocated
EDQ,Allocated
EDR,Allocated
EDS,Allocated
EDT,Allocated
EDU,Allocated
EDV,Available
EDW,Allocated
EDX,Allocated
EDY,Allocated
EDZ,Allocated
EEA,Allocated
EEB,Allocated
EEC,Allocated
EED,Reserved
EEE,Allocated
EEF,Allocated
EEG,Allocated
EEH,Allocated
EEI,Allocated
EEJ,Allocated
EEK,Reserved
EEL,Allocated
EEM,Allocated
EEN,Allocated
EEO,Allocated
EEP,Allocated
EEQ,Allocated
EER,Allocated
EES,Allocated
EET,Allocated
EEU,Allocated
EEV,Allocated
EEW,Allocated
EEX,Allocated
EEY,Allocated
EEZ,Allocated
EFA,Allocated
EFB,Reserved
EFC,Allocated
EFD,Allocated
EFE,Reserved
EFF,Available
EFG,Allocated
EFH,Allocated
EFI,Allocated
EFJ,Reserved
EFK,Allocated
EFL,Allocated
EFM,Allocated
EFN,Allocated
EFO,Allocated
EFP,Allocated
EFQ,Allocated
EFR,Allocated
EFS,Allocated
EFT,Allocated
EFU,Allocated
EFV,Allocated
EFW,Allocated
EFX,Reserved
EFY,Allocated
EFZ,Allocated
EGA,Reserved
EGB,Reserved
EGC,Reserved
EGD,Allocated
EGE,Allocated
EGF,Allocated
EGG,Allocated
EGH,Allocated
EGI,Allocated
EGJ,Allocated
EGK,Allocated
EGL,Allocated
EGM,Allocated
EGN,Allocated
EGO,Allocated
EGP,Allocated
EGQ,Allocated
EGR,Allocated
EGS,Allocated
EGT,Reserved
EGU,Allocated
EGV,Allocated
EGW,Allocated
EGX,Allocated
EGY,Allocated
EGZ,Allocated
EHA,Allocated
EHB,Allocated
EHC,Allocated
EHD,Allocated
EHE,Allocated
EHF,Allocated
EHG,Allocated
EHH,Allocated
EHI,Allocated
EHJ,Allocated
EHK,Allocated
EHL,Reserved
EHM,Allocated
EHN,Allocated
EHO,Allocated
EHP,Allocated
EHQ,Allocated
EHR,Allocated
EHS,Allocated
EHT,Allocated
EHU,Allocated
EHV,Allocated
EHW,Allocated
EHX,Allocated
EHY,Allocated
EHZ,Allocated
EIA,Allocated
EIB,Allocated
EIC,Allocated
EID,Allocated
EIE,Allocated
EIF,Allocated
EIG,Allocated
EIH,Allocated
EII,Allocated
EIJ,Allocated
EIK,Allocated
EIL,Allocated
EIM,Allocated
EIN,Allocated
EIO,Allocated
EIP,Allocated
EIQ,Allocated
EIR,Allocated
EIS,Allocated
EIT,Allocated
EIU,Allocated
EIV,Allocated
EIW,Reserved
EIX,Allocated
EIY,Allocated
EIZ,Allocated
EJA,Allocated
EJB,Allocated
EJC,Allocated
EJD,Allocated
EJE,Allocated
EJF,Allocated
EJG,Allocated
EJH,Allocated
EJI,Allocated
EJJ,Allocated
EJK,Allocated
EJL,Allocated
EJM,Allocated
EJN,Allocated
EJO,Allocated
EJP,Allocated
EJQ,Allocated
EJR,Allocated
EJS,Allocated
EJT,Allocated
EJU,Reserved
EJV,Allocated
EJW,Allocated
EJX,Allocated
EJY,Allocated
EJZ,Allocated
EKA,Allocated
EKB,Allocated
EKC,Allocated
EKD,Allocated
EKE,Allocated
EKF,Allocated
EKG,Allocated
EKH,Reserved
EKI,Allocated
EKJ,Allocated
EKK,Allocated
EKL,Allocated
EKM,Allocated
EKN,Allocated
EKO,Reserved
EKP,Allocated
EKQ,Allocated
EKR,Allocated
EKS,Allocated
EKT,Allocated
EKU,Allocated
EKV,Allocated
EKW,Allocated
EKX,Allocated
EKY,Allocated
EKZ,Allocated
ELA,Allocated
ELB,Allocated
ELC,Reserved
ELD,Allocated
ELE,Allocated
ELF,Allocated
ELG,Allocated
ELH,Allocated
ELI,Allocated
ELJ,Allocated
ELK,Allocated
ELL,Allocated
ELM,Allocated
ELN,Allocated
ELO,Allocated
ELP,Allocated
ELQ,Allocated
ELR,Allocated
ELS,Allocated
ELT,Allocated
ELU,Allocated
ELV,Reserved
ELW,Allocated
ELX,Allocated
ELY,Reserved
ELZ,Allocated
EMA,Allocated
EMB,Allocated
EMC,Allocated
EMD,Reserved
EME,Allocated
EMF,Allocated
EMG,Allocated
EMH,Allocated
EMI,Reserved
EMJ,Allocated
EMK,Allocated
EML,Allocated
EMM,Allocated
EMN,Allocated
EMO,Allocated
EMP,Allocated
EMQ,Allocated
EMR,Allocated
EMS,Reserved
EMT,Allocated
EMU,Allocated
EMV,Reserved
EMW,Allocated
EMX,Allocated
EMY,Allocated
EMZ,Allocated
ENA,Allocated
ENB,Allocated
ENC,Allocated
END,Allocated
ENE,Allocated
ENF,Allocated
ENG,Allocated
ENH,Allocated
ENI,Allocated
ENJ,Allocated
ENK,Allocated
ENL,Allocated
ENM,Allocated
ENN,Allocated
ENO,Reserved
ENP,Allocated
ENQ,Allocated
ENR,Allocated
ENS,Allocated
ENT,Allocated
ENU,Allocated
ENV,Allocated
ENW,Allocated
ENX,Allocated
ENY,Allocated
ENZ,Allocated
EOA,Allocated
EOB,Allocated
EOC,Allocated
EOD,Allocated
EOE,Allocated
EOF,Allocated
EOG,Allocated
EOH,Allocated
EOI,Allocated
